"0","2269","TestHighscores","Blaaskatheterisatie_bij_een_vrouw,_verblijfskatheter_","100"
"0","2269","TestHighscores","Injecteren_intramusculair(loodrechttechniek)_-_Medicijn_in_ampul","91.66667"
"0","2269","TestHighscores","Injecteren_intramusculair(loodrechttechniek)_-_Medicijn_in_flacon","100"
"0","2269","TestHighscores","Injecteren_subcutaan_(huidplooitechniek)_-_Medicijn_in_flacon","100"
"0","2269","TestHighscores","Techniek_handdesinfectie_","62.5"
"0","2269","TestHighscores","Techniek_handreiniging_","100"
"37","1","TestHighscores","Injecteren_insuline_met_navulbare_insulinepen","100"
"37","2269","TestHighscores","Blaaskatheterisatie_bij_een_man,_verblijfskatheter","100"
"37","2269","TestHighscores","Blaaskatheterisatie_bij_een_vrouw,_verblijfskatheter","100"
"37","2269","TestHighscores","Blaaskatheterisatie_bij_een_vrouw,_verblijfskatheter_","7,272727"
"37","2269","TestHighscores","Blaasspoelen_met_spoelzakje_via_verblijfskatheter","100"
"37","2269","TestHighscores","Bloedglucosewaarde_meten_via_vingerprik_en_bloedglucosemeter","100"
"37","2269","TestHighscores","Inbrengen_neusmaagsonde","100"
"37","2269","TestHighscores","Inbrengen_Saf-T-Intima_subcutane_infuuscanule","100"
"37","2269","TestHighscores","Injecteren_insuline_met_navulbare_insulinepen","100"
"37","2269","TestHighscores","Injecteren_intramusculair(loodrechttechniek)_-_Ampul","64.10257"
"37","2269","TestHighscores","Injecteren_intramusculair(loodrechttechniek)_-_Flacon","56,75676"
"37","2269","TestHighscores","Injecteren_intramusculair(loodrechttechniek)_-_Medicijn_in_flacon","30.30303"
"37","2269","TestHighscores","Injecteren_intramusculair(loodrechttechniek)_-_Oplossing","67,44186"
"37","2269","TestHighscores","Injecteren_intramusculair_(loodrechttechniek)","100"
"37","2269","TestHighscores","Injecteren_subcutaan_(huidplooitechniek)","96"
"37","2269","TestHighscores","Injecteren_subcutaan_(huidplooitechniek)_-_Ampul","55.26316"
"37","2269","TestHighscores","Injecteren_subcutaan_(huidplooitechniek)_-_Flacon","51,35135"
"37","2269","TestHighscores","Injecteren_subcutaan_(huidplooitechniek)_-_Oplossing","76.74419"
"37","2269","TestHighscores","Injecteren_subcutaan_(loodrechttechniek_-_Fraxiparine)","100"
"37","2269","TestHighscores","Suertubular_Exchange","8.196721"
"37","2269","TestHighscores","Techniek_handdesinfectie","100"
"37","2269","TestHighscores","Techniek_handdesinfectie_","33,33334"
"37","2269","TestHighscores","Techniek_handreiniging","100"
"37","2269","TestHighscores","Techniek_handreiniging_","61,53846"
"37","2269","TestHighscores","Toedienen_medicijnen_in_wangzak","100"
"37","2269","TestHighscores","Toedienen_medicijnen_onder_tong","100"
"37","2269","TestHighscores","Toedienen_medicijnen_onder_tong_","16,66667"
"37","2269","TestHighscores","Toedienen_medicijnen_via_Saf-T-Intima_subcutane_infuuscanule","100"
"37","2269","TestHighscores","Verwisselen_huidplaat_en_stomazakje_eendelig_systeem","100"
"37","2269","TestHighscores","Verwisselen_huidplaat_en_stomazakje_tweedelig_systeem","96"
"37","2269","TestHighscores","Verwisselen_suprapubische_verblijfskatheter","95"
"37","2269","TestHighscores","Voorbereiden_medicijn_injecteren_ampul","96"
"37","2269","TestHighscores","Voorbereiden_medicijn_injecteren_flacon","84"
"37","2269","TestHighscores","Voorbereiden_medicijn_injecteren_oplossing","75"
"54","2269","TestHighscores","Injecteren_intramusculair_(loodrechttechniek)","100"
"65","2269","TestHighscores","Injecteren_insuline_met_navulbare_insulinepen","93.75"
"80","2269","TestHighscores","Blaaskatheterisatie_bij_een_man,_verblijfskatheter_","1.960784"
"80","2269","TestHighscores","Blaaskatheterisatie_bij_een_vrouw,_verblijfskatheter_","1.851852"
"80","2269","TestHighscores","Injecteren_intramusculair(loodrechttechniek)_-_Medicijn_in_ampul","3.030303"
"80","2269","TestHighscores","Injecteren_intramusculair(loodrechttechniek)_-_Medicijn_in_flacon","88.2353"
"80","2269","TestHighscores","Injecteren_intramusculair_(loodrechttechniek)","3.225806"
"117","2269","TestHighscores","Blaaskatheterisatie_bij_een_vrouw,_verblijfskatheter_","80.35714"
"117","2269","TestHighscores","Bloedglucosewaarde_meten_via_vingerprik_en_bloedglucosemeter","75"
"117","2269","TestHighscores","Techniek_handdesinfectie_","77.77778"
"117","2269","TestHighscores","Techniek_handreiniging_","76.92308"
"131","2269","TestHighscores","Blaaskatheterisatie_bij_een_man,_verblijfskatheter","92.59259"
"131","2269","TestHighscores","Blaaskatheterisatie_bij_een_vrouw,_verblijfskatheter","92.85714"
"131","2269","TestHighscores","Blaasspoelen_met_spoelzakje_via_verblijfskatheter","100"
"131","2269","TestHighscores","Inbrengen_neusmaagsonde","91.11111"
"131","2269","TestHighscores","Inbrengen_Saf-T-Intima_subcutane_infuuscanule","86.84211"
"131","2269","TestHighscores","Injecteren_insuline_met_navulbare_insulinepen","93.75"
"131","2269","TestHighscores","Injecteren_intramusculair_(loodrechttechniek)","100"
"131","2269","TestHighscores","Injecteren_subcutaan_(huidplooitechniek)","95.83333"
"131","2269","TestHighscores","Injecteren_subcutaan_(loodrechttechniek_-_Fraxiparine)","100"
"131","2269","TestHighscores","Verwisselen_huidplaat_en_stomazakje_tweedelig_systeem","93.33334"
"131","2269","TestHighscores","Voorbereiden_medicijn_injecteren_ampul","100"
"131","2269","TestHighscores","Voorbereiden_medicijn_injecteren_flacon","95.65218"
"131","2269","TestHighscores","Voorbereiden_medicijn_injecteren_oplossing","100"
"139","2269","TestHighscores","Blaaskatheterisatie_bij_een_man,_verblijfskatheter","87.03704"
"139","2269","TestHighscores","Bloedglucosewaarde_meten_via_vingerprik_en_bloedglucosemeter","87.5"
"139","2269","TestHighscores","Toedienen_medicijnen_onder_tong","77.77778"
"164","2269","TestHighscores","Injecteren_intramusculair(loodrechttechniek)_-_Medicijn_in_ampul","100"
"164","2269","TestHighscores","Injecteren_intramusculair(loodrechttechniek)_-_Medicijn_in_flacon","97.05882"
"164","2269","TestHighscores","Injecteren_intramusculair(loodrechttechniek)_-_Medicijn_oplossing","97.5"
"164","2269","TestHighscores","Injecteren_subcutaan_(huidplooitechniek)_-_Medicijn_in_ampul","100"
"164","2269","TestHighscores","Injecteren_subcutaan_(huidplooitechniek)_-_Medicijn_in_flacon","100"
"164","2269","TestHighscores","Techniek_handdesinfectie_","87.5"
"164","2269","TestHighscores","Techniek_handreiniging_","91.66667"
